,runr_id,2018_beg_pace,2018_end_pace,school_id,team_size,gender,pace,num_races,rank,pct_rank,pr_time,race_diff,pr_flag,goal_set,log_entries_sept,log_entries_nov,log_entries_all,max_effort_log_entries_sept,max_effort_log_entries_nov,max_effort_log_entries_all,sum_effort_log_entries_nov,2018_improvement
157,95384,5.176689419795222,5.123736179454468,941,362,1,5.12,10,5.6,0.04,65337,137.2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
158,95401,7.85,7.764671217292378,1153,122,1,7.74,6,188.3,0.89,117400,-12970.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
159,95410,8.965416666666666,8.76094982078853,986,213,0,8.79,6,119.5,0.75,94560,-8161.83,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
160,95429,6.6675,6.655027777777778,993,253,0,6.67,5,48.4,0.16,113600,-2482.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
161,95434,6.465992063492063,5.914901433691757,1143,74,1,6.18,6,105.3,0.41,83150,1993.33,2,0,22.0,96.0,373.0,6.0,26.0,92.0,298.0,0.55
162,95437,9.253333333333334,9.523055555555555,993,253,0,9.4,5,278.8,0.94,141260,-14260.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27
163,95438,5.364987525697064,5.412299880525687,1068,169,1,5.39,9,46.8,0.19,59100,-1198.11,1,0,38.0,200.0,937.0,19.0,55.0,670.0,659.0,-0.05
164,95439,5.258569295101553,5.333821385902031,962,322,1,5.29,8,45.5,0.23,64000,2759.12,5,0,17.0,75.0,569.0,0.0,3.0,43.0,178.0,-0.08
165,95447,7.427956989247312,7.0408333333333335,925,170,0,7.17,5,43.2,0.4,115090,-5114.0,0,0,0.0,0.0,109.0,0.0,0.0,36.0,0.0,0.39
166,95452,6.938716666666667,6.651189516129032,1075,199,1,6.77,11,110.7,0.65,72370,-858.09,3,0,34.0,142.0,595.0,9.0,29.0,132.0,455.0,0.29
167,95454,7.175,7.7325,1075,199,1,7.27,3,124.3,0.79,74400,-7596.67,0,0,30.0,78.0,302.0,2.0,11.0,32.0,242.0,-0.56
168,95455,5.878185307017543,5.621261554423693,1075,199,1,5.65,12,54.8,0.32,61275,1270.83,5,0,36.0,74.0,537.0,11.0,21.0,190.0,247.0,0.26
169,95459,6.955868311278766,6.909179807394679,1068,169,0,6.91,7,39.0,0.3,80700,2110.0,1,1,26.0,114.0,251.0,8.0,29.0,61.0,355.0,0.05
170,95581,7.85042372881356,7.88111718607618,986,213,0,7.87,4,69.2,0.46,92200,-3115.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
171,95582,6.402222222222223,6.514722222222222,1108,150,0,6.46,4,51.5,0.17,111840,-2827.5,1,0,0.0,87.0,1047.0,0.0,4.0,60.0,242.0,-0.11
172,95601,7.81,7.453333333333333,1026,299,0,7.57,3,180.3,0.5,122950,-1737.67,1,3,24.0,54.0,366.0,7.0,15.0,188.0,182.0,0.36
173,95603,7.201212121212121,7.054263565891473,1026,299,0,7.29,5,66.6,0.37,120270,-3569.8,1,3,28.0,72.0,359.0,4.0,10.0,71.0,222.0,0.15
174,95606,5.211009259259259,5.534851851851852,980,340,1,5.37,9,62.6,0.23,60660,-722.67,2,0,36.0,113.0,1125.0,10.0,30.0,405.0,371.0,-0.32
175,95607,5.180555555555555,5.3878055555555555,980,340,1,5.29,10,60.2,0.18,61440,-1152.8,2,0,35.0,189.0,1144.0,5.0,39.0,320.0,515.0,-0.21
176,95610,6.485833333333333,6.435067502986858,1012,138,0,6.46,9,27.4,0.13,75180,-238.11,2,3,27.0,112.0,510.0,11.0,50.0,264.0,369.0,0.05
177,95744,7.111827956989247,6.801612903225807,1134,115,1,6.9,5,52.4,0.54,126200,3440.0,2,4,2.0,64.0,284.0,0.0,18.0,65.0,212.0,0.31
178,95746,5.487037037037037,5.683901433691756,980,340,1,5.59,8,97.0,0.22,62970,-2524.0,1,0,0.0,0.0,359.0,0.0,0.0,88.0,0.0,-0.2
179,95751,6.868421052631579,8.502096774193548,1068,169,0,7.69,2,57.0,0.48,74000,-2150.0,0,0,37.0,143.0,761.0,0.0,1.0,19.0,430.0,-1.63
180,95756,5.250373509102324,5.131083302571675,1026,299,1,5.21,9,18.2,0.07,91810,703.56,6,8,32.0,141.0,539.0,14.0,57.0,220.0,410.0,0.12
181,95759,6.984044205495818,7.035469599292124,1144,276,0,6.97,9,42.0,0.22,118100,-1468.89,1,0,9.0,59.0,345.0,3.0,16.0,127.0,180.0,-0.05
182,95760,6.5395925925925935,6.496699532296802,1126,104,1,6.52,8,104.8,0.52,110160,1575.62,3,0,15.0,31.0,306.0,11.0,22.0,200.0,115.0,0.04
183,95764,6.0243727598566315,5.810394265232975,1134,115,1,5.91,9,10.2,0.15,104200,2012.44,4,9,0.0,63.0,199.0,0.0,5.0,44.0,192.0,0.21
184,95767,7.2155555555555555,7.2155555555555555,1153,122,1,7.22,1,21.0,0.72,119661,-10219.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,95784,5.55219696969697,5.340821236559139,925,170,1,5.46,11,49.6,0.19,78190,2752.45,7,0,34.0,198.0,757.0,0.0,0.0,129.0,593.0,0.21
186,95800,5.7834259259259255,5.94339366786141,980,340,1,5.86,7,164.0,0.36,68400,52.0,3,0,0.0,0.0,376.0,0.0,0.0,55.0,0.0,-0.16
187,95801,6.151187363834422,6.4215833333333325,1073,167,1,6.29,6,163.0,0.46,100210,-2745.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27
188,95806,5.784925925925926,5.848814125696763,958,255,1,5.76,8,84.2,0.31,76850,1587.25,2,0,0.0,71.0,535.0,0.0,3.0,91.0,216.0,-0.06
189,95995,6.437777777777778,6.414166666666667,1108,150,0,6.43,4,53.5,0.16,112780,-1850.0,1,0,0.0,0.0,620.0,0.0,0.0,127.0,0.0,0.02
190,96092,6.70787037037037,6.803400673400674,980,340,0,6.81,7,48.0,0.25,81700,3047.14,4,0,0.0,0.0,137.0,0.0,0.0,9.0,0.0,-0.1
191,96098,6.610984848484849,6.652547065337763,1026,299,0,6.69,6,39.7,0.17,109290,-4592.67,0,3,22.0,37.0,236.0,11.0,19.0,83.0,124.0,-0.04
192,96105,7.690277777777778,7.76,962,322,1,7.72,5,315.4,0.92,90920,0.0,0,0,26.0,97.0,712.0,4.0,26.0,157.0,290.0,-0.07
193,96223,6.058016726403824,6.229930704898447,962,322,0,6.15,8,26.9,0.15,70400,878.25,3,0,27.0,145.0,1090.0,4.0,17.0,127.0,359.0,-0.17
194,96235,5.2162500000000005,5.8598333333333334,980,340,1,5.54,4,37.8,0.16,64630,-1827.25,1,0,0.0,1.0,309.0,0.0,0.0,25.0,3.0,-0.64
195,96238,7.274191919191919,7.220888888888888,993,253,0,7.23,6,107.2,0.35,125750,3400.33,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
196,96246,6.088512241054613,5.59541632761794,1149,159,1,5.88,8,70.0,0.26,63698,-162.62,4,0,24.0,95.0,445.0,14.0,50.0,175.0,336.0,0.49
197,96248,6.668047448370029,6.42542560915989,10,194,1,6.58,7,111.9,0.51,78000,-52.86,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
198,96249,5.080549581839905,5.218753285543609,962,322,1,5.13,8,21.6,0.1,60800,1938.25,5,0,32.0,134.0,685.0,6.0,20.0,73.0,266.0,-0.14
199,96266,8.217222222222222,8.593888888888888,931,111,1,8.41,4,184.2,0.94,144350,-3915.0,0,0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,-0.38
200,96276,5.480041666666667,5.560063613955252,1126,104,1,5.51,10,53.0,0.17,96910,3541.1,7,0,3.0,6.0,160.0,3.0,5.0,114.0,23.0,-0.08
201,96278,5.352419962335216,5.177298388089086,1026,299,1,5.29,8,31.4,0.11,93720,1972.5,4,6,42.0,177.0,719.0,10.0,40.0,117.0,524.0,0.18
202,96306,6.92679292929293,7.192137320044297,1026,299,0,7.03,5,72.8,0.31,115110,-4938.0,0,5,28.0,81.0,414.0,0.0,0.0,4.0,243.0,-0.27
203,96313,6.473055555555556,6.892040766021995,1153,122,1,6.64,5,144.0,0.39,117390,4847.6,5,0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,-0.42
204,96314,5.754351851851852,5.780681600955795,980,340,1,5.74,8,138.9,0.3,64520,-70.12,2,0,0.0,19.0,561.0,0.0,9.0,251.0,66.0,-0.03
205,96334,7.320779678362573,7.4944623655913984,961,154,0,7.58,7,41.1,0.47,83830,-3598.14,0,0,22.0,46.0,278.0,0.0,2.0,16.0,140.0,-0.17
206,96338,8.54991746031746,8.461030913978494,961,154,1,8.5,6,199.5,0.94,85580,-7400.33,1,0,14.0,36.0,255.0,4.0,11.0,109.0,118.0,0.09
207,96339,7.265019841269841,7.523978494623656,961,154,1,7.49,6,148.2,0.85,82330,-1812.0,0,0,20.0,33.0,219.0,0.0,0.0,40.0,99.0,-0.26
208,96342,9.243333333333334,8.739444444444445,993,253,0,8.99,2,222.0,0.94,129887,-13711.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
209,96344,6.106417106835188,6.067676224611708,961,154,1,6.05,7,53.7,0.4,79420,-1267.43,2,0,7.0,18.0,231.0,1.0,2.0,83.0,55.0,0.04
210,96353,8.087550776583035,7.702762888516657,951,95,0,7.9,7,44.0,0.78,79855,-2283.43,2,5,10.0,31.0,243.0,5.0,16.0,94.0,113.0,0.38
211,96356,6.544911111111112,6.60246714456392,961,154,1,6.66,8,109.1,0.61,75300,-1406.5,0,0,19.0,32.0,200.0,0.0,0.0,46.0,96.0,-0.06
212,96358,6.347407407407407,6.4149814814814805,1116,170,0,6.38,8,39.9,0.16,83760,-1776.12,1,0,23.0,40.0,477.0,0.0,0.0,36.0,120.0,-0.07
213,96364,5.669407407407408,5.636416881998277,1000,150,1,5.72,9,58.4,0.21,98180,-1334.44,2,1,0.0,14.0,55.0,0.0,11.0,29.0,53.0,0.03
214,96376,7.462301587301587,7.465583804143126,939,147,0,7.59,6,75.3,0.43,82680,-10593.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
215,96377,5.990277777777777,5.959042081949059,1000,150,1,6.02,5,110.8,0.34,105710,2.6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
216,96393,5.816004550625711,6.118967939562167,899,140,1,5.89,8,127.1,0.49,74600,-4652.88,0,0,42.0,129.0,244.0,14.0,35.0,63.0,361.0,-0.3
217,96394,5.5203367003367,5.718166666666666,1116,170,1,5.62,7,100.1,0.38,82000,2520.71,4,0,22.0,90.0,509.0,0.0,1.0,26.0,271.0,-0.2
218,96396,7.472741228070175,7.143639784946236,1075,199,1,7.22,10,131.4,0.79,74016,-1407.2,3,0,27.0,68.0,216.0,7.0,14.0,48.0,220.0,0.33
219,96405,8.023888888888889,8.040322580645162,1116,170,0,7.98,3,38.3,0.54,126305,-7867.33,0,0,29.0,147.0,765.0,0.0,2.0,55.0,443.0,-0.02
220,96412,6.4325,5.870648148148148,941,362,1,6.15,7,102.9,0.25,69850,1498.86,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
221,96415,6.415221280602637,6.151339055001845,1026,299,1,6.28,4,167.2,0.42,106660,-1382.75,0,4,24.0,80.0,455.0,7.0,23.0,139.0,253.0,0.26
222,96416,7.865268771331058,7.898141321044546,1068,169,0,7.82,6,94.2,0.49,89210,-930.0,0,0,3.0,14.0,496.0,1.0,3.0,105.0,45.0,-0.03
223,96909,5.479863201911589,5.600753882915174,1143,74,1,5.66,9,98.9,0.34,79340,1819.44,4,0,23.0,118.0,378.0,5.0,20.0,77.0,358.0,-0.12
224,97239,5.886362903225806,5.950136147660818,899,140,1,5.84,11,99.4,0.41,63129,463.0,5,0,0.0,26.0,140.0,0.0,3.0,11.0,76.0,-0.06
225,97532,8.219850000000001,8.914516129032258,961,154,0,8.73,6,108.3,0.8,99670,-2589.67,0,0,21.0,55.0,271.0,1.0,6.0,21.0,169.0,-0.69
226,97533,7.695109523809524,7.614516129032259,961,154,1,7.66,6,132.7,0.87,80720,-6888.83,0,0,21.0,40.0,267.0,4.0,8.0,111.0,123.0,0.08
227,97548,6.048888888888889,5.807986857825568,1082,95,1,5.9,7,22.1,0.37,64290,2454.71,6,2,21.0,47.0,195.0,3.0,6.0,60.0,135.0,0.24
228,97553,5.3769185483870965,5.649093174243853,961,154,1,5.49,9,22.0,0.16,75400,-2402.22,1,0,20.0,51.0,287.0,0.0,0.0,14.0,153.0,-0.27
229,97557,7.026388888888889,7.344444444444444,962,322,0,7.2,5,131.8,0.38,80960,1582.0,3,0,30.0,157.0,941.0,0.0,0.0,16.0,471.0,-0.32
230,97559,5.993565089249479,6.188960573476702,1068,169,0,6.11,7,20.0,0.11,68300,-2105.29,0,0,45.0,227.0,1182.0,7.0,35.0,237.0,614.0,-0.2
231,97564,5.991666666666666,6.4075,1012,138,1,6.2,2,19.0,0.25,71900,4200.0,1,0,0.0,0.0,37.0,0.0,0.0,23.0,0.0,-0.42
232,97571,6.682916666666666,7.050277777777778,980,340,0,6.87,4,68.5,0.21,78170,-4310.0,0,0,0.0,0.0,102.0,0.0,0.0,23.0,0.0,-0.37
233,97615,6.841111111111111,7.392222222222222,962,322,0,7.21,3,71.0,0.3,115340,-9186.67,0,0,26.0,117.0,883.0,3.0,4.0,35.0,355.0,-0.55
234,97799,5.291148745519713,5.364127837514935,1157,447,1,5.26,8,48.0,0.18,27820,1084.5,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
235,97806,6.848383838383839,6.7756388888888885,957,263,0,6.77,6,55.2,0.29,89140,-2163.83,1,0,21.0,33.0,61.0,2.0,5.0,8.0,104.0,0.07
236,97808,5.760971923536441,5.899425840295872,1143,74,1,6.01,7,111.4,0.38,89150,2972.43,3,0,19.0,92.0,190.0,7.0,29.0,62.0,287.0,-0.14
237,97852,7.048616658132787,8.091768856257648,10,194,1,7.62,7,210.3,0.86,78800,-15820.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04
238,97902,5.705555555555556,5.538888888888889,1108,150,1,5.61,5,104.4,0.25,99720,4194.0,5,0,0.0,0.0,329.0,0.0,0.0,49.0,0.0,0.17
239,97920,7.465412186379928,6.991039426523297,1134,115,0,7.23,8,8.6,0.24,127200,-598.12,1,7,0.0,67.0,203.0,0.0,17.0,26.0,209.0,0.47
240,98023,5.278425925925926,5.484666666666667,980,340,1,5.41,9,64.1,0.19,61350,-7.78,2,0,29.0,153.0,910.0,11.0,46.0,461.0,472.0,-0.21
241,98024,5.482592592592592,5.555830346475507,962,322,1,5.54,7,61.6,0.16,69200,5049.86,5,0,25.0,114.0,655.0,1.0,6.0,28.0,313.0,-0.07
242,98044,4.930700135351298,5.054777777777777,993,253,1,5.01,8,11.0,0.04,89706,1081.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
243,98078,5.419974160206718,5.46837037037037,993,253,1,5.45,8,63.9,0.23,94830,-74.5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05
244,98083,7.93040244596132,7.755,941,362,1,7.84,4,279.0,0.8,89290,-391.75,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
245,98097,5.096331672203765,5.080440660760429,1000,150,1,5.17,10,18.3,0.07,89640,567.0,7,0,0.0,0.0,19.0,0.0,0.0,9.0,0.0,0.02
246,98099,6.839666666666666,7.171522929432037,1126,104,1,7.07,8,177.2,0.76,73840,1323.75,3,0,25.0,57.0,434.0,0.0,0.0,6.0,171.0,-0.33
247,98105,8.13211111111111,7.240648148148149,1132,145,0,7.46,9,21.6,0.47,91940,614.78,4,0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.89
248,98113,7.409583333333333,6.627029914529914,941,362,1,6.94,5,152.2,0.54,76600,-2191.2,0,0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.78
249,98122,7.27683615819209,7.27683615819209,1037,97,1,7.28,1,106.0,0.55,129900,1100.0,1,0,15.0,24.0,260.0,7.0,9.0,17.0,82.0,0.0
250,98128,7.092135176651307,8.062084551942398,10,194,1,7.63,7,219.9,0.88,78290,-17820.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97
251,98132,6.64014929226657,6.048437275985663,1149,159,1,6.34,8,56.1,0.32,71403,-603.75,3,0,0.0,20.0,67.0,0.0,2.0,21.0,61.0,0.59
252,98135,6.369894179894179,6.5798650411871975,834,364,0,6.41,7,19.4,0.12,79600,-4081.43,1,0,33.0,119.0,810.0,2.0,2.0,118.0,359.0,-0.21
253,98136,5.397739265661126,5.466442062818336,899,140,1,5.38,12,33.6,0.11,57832,3.33,2,0,0.0,31.0,73.0,0.0,2.0,6.0,65.0,-0.07
254,98166,7.382478070175439,7.624174648610959,904,175,0,7.52,6,52.2,0.35,78800,-2834.5,0,0,0.0,0.0,246.0,0.0,0.0,66.0,0.0,-0.24
255,98167,7.347619047619048,7.281026365348399,939,147,0,7.35,5,59.8,0.36,82320,-9896.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
256,98169,6.471944444444444,6.121038360976389,834,364,1,6.17,9,71.6,0.37,69403,1461.67,4,0,30.0,54.0,340.0,1.0,2.0,63.0,164.0,0.35
257,98183,6.619166666666667,5.865555555555556,958,255,1,6.25,3,62.0,0.21,72350,-2733.0,0,0,0.0,0.0,68.0,0.0,0.0,48.0,0.0,0.75
258,98204,6.100753968253969,5.918238071239912,834,364,1,5.93,9,48.1,0.25,68237,1855.44,5,0,30.0,118.0,401.0,13.0,46.0,140.0,395.0,0.18
259,98208,6.462690985015966,6.16258064516129,915,191,1,6.31,6,57.2,0.36,77849,-2273.33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
260,98221,7.345,7.208338092055971,986,213,0,7.27,7,41.6,0.26,82040,-264.29,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
261,98243,8.73,8.73,980,340,0,8.73,1,71.0,0.92,104760,0.0,0,0,0.0,0.0,72.0,0.0,0.0,21.0,0.0,0.0
262,98253,5.812921450701658,5.6775059030805,915,191,1,5.76,11,26.8,0.29,98460,-3591.82,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
263,98261,6.228494623655914,6.214784946236559,915,191,1,6.12,5,22.4,0.42,106000,-5394.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
264,98297,6.277059011776753,6.359140648056675,834,364,0,6.31,10,14.5,0.07,80400,-1226.0,1,0,21.0,76.0,330.0,0.0,0.0,60.0,228.0,-0.08
265,98298,6.208690476190476,6.359083874615729,834,364,0,6.28,10,14.1,0.06,79500,-559.0,1,0,30.0,137.0,478.0,0.0,0.0,25.0,410.0,-0.15
266,98307,8.761112907410734,7.959347418573773,1068,169,0,8.26,7,102.9,0.6,92310,-5250.0,0,4,15.0,95.0,302.0,0.0,1.0,1.0,285.0,0.8
267,98397,5.556171393227724,5.737445551570545,1045,143,1,5.68,10,70.2,0.26,99730,2948.3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18
268,98399,10.859771057198776,10.640372643245234,1045,143,0,10.82,7,123.6,0.98,164290,-9528.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
269,98403,6.9078333333333335,7.048450891164202,1126,104,1,6.95,8,156.2,0.7,119910,-1369.38,1,1,11.0,23.0,359.0,2.0,2.0,53.0,69.0,-0.14
270,98432,6.423570559610706,6.317255178907722,1097,122,1,6.33,5,27.6,0.28,92700,-8671.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
271,98433,7.975236092209988,7.442599694832777,1097,122,1,7.65,5,21.8,0.59,106900,-21385.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
272,98437,6.981933510763448,6.978954113421564,1097,122,0,6.94,11,27.8,0.15,93700,412.82,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,98455,7.317949735449736,6.809650569826158,834,364,1,6.93,9,145.4,0.71,77258,-593.0,2,0,13.0,31.0,215.0,4.0,7.0,36.0,102.0,0.51
274,98462,6.345908004778972,6.296340523187286,10,194,1,6.43,8,132.9,0.48,74210,-2502.5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
275,98475,8.601416666666667,9.146757679180887,834,364,0,8.87,2,259.0,0.87,103217,-4800.0,0,0,11.0,29.0,158.0,0.0,0.0,5.0,87.0,-0.55
276,98490,6.488686664355548,6.490302761071624,1042,167,0,6.51,12,20.0,0.1,81790,2010.83,6,0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,-0.0
277,98491,6.8634259259259265,6.3705670434702695,896,225,1,6.6,7,74.1,0.56,75760,-4.29,3,0,23.0,62.0,232.0,9.0,24.0,70.0,204.0,0.49
278,98526,5.281313022700119,5.090143369175627,1034,135,1,5.16,9,4.9,0.03,91100,498.33,4,0,21.0,130.0,617.0,10.0,48.0,229.0,396.0,0.19
279,98527,4.990935392746493,4.993300760437857,1034,135,1,5.02,8,1.9,0.01,59502,2228.88,6,0,19.0,130.0,623.0,8.0,50.0,215.0,366.0,-0.0
280,98534,6.574356559949781,6.444878298199786,959,113,0,6.53,7,26.4,0.11,100100,1194.29,3,5,25.0,120.0,714.0,0.0,5.0,24.0,359.0,0.13
281,98537,7.093055555555556,7.173710872162485,1012,138,0,7.12,9,44.7,0.35,82500,-4993.0,1,0,0.0,0.0,75.0,0.0,0.0,23.0,0.0,-0.08
282,98545,9.682103174603176,9.908169462032562,834,364,0,9.72,8,100.9,0.92,99900,-9573.12,0,0,22.0,41.0,221.0,0.0,0.0,1.0,123.0,-0.23
283,98549,5.52345101553166,5.606226655348048,899,140,1,5.56,9,36.8,0.2,74700,1094.11,4,0,0.0,7.0,22.0,0.0,1.0,6.0,22.0,-0.08
284,98551,6.205,6.867231638418079,1149,159,1,6.54,2,167.0,0.48,74460,-4430.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66
285,98555,5.700325448028674,5.73620669056153,1123,154,1,5.83,9,54.9,0.32,65176,-3134.56,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04
286,98558,5.67638440860215,5.648632478632479,896,225,1,5.66,4,15.8,0.12,65060,-602.5,1,0,17.0,73.0,432.0,4.0,13.0,79.0,200.0,0.03
287,98560,5.485498450883907,5.492914244890051,915,191,1,5.46,9,7.7,0.06,97630,1438.78,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
288,98561,7.709258893280633,7.934430805313188,915,191,0,7.75,10,55.8,0.56,94155,-6387.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23
289,98583,7.6000000000000005,7.5360559301784,986,213,0,7.57,7,60.1,0.37,84150,591.86,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
290,98587,5.6338888888888885,5.875,957,263,1,5.75,4,36.0,0.35,101800,110.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
291,98589,5.486275601638505,5.6721187629692515,834,364,1,5.56,10,55.6,0.27,69900,-482.0,5,0,28.0,84.0,394.0,10.0,18.0,121.0,252.0,-0.19
292,98594,8.185672043010753,8.283076923076923,941,362,0,8.23,4,153.5,0.65,92520,-3650.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1
293,98595,6.403174603174603,6.335347176483111,834,364,1,6.37,7,105.1,0.54,74000,-890.0,0,0,19.0,62.0,315.0,4.0,9.0,71.0,159.0,0.07
294,98599,7.911303080461117,8.57220338983051,1042,167,0,8.24,4,84.5,0.57,106400,-5025.0,0,0,0.0,0.0,41.0,0.0,0.0,15.0,0.0,-0.66
295,98605,7.704465301478953,7.637556952797521,950,218,0,7.56,6,77.0,0.38,94410,2093.33,4,0,12.0,32.0,249.0,0.0,4.0,60.0,98.0,0.07
296,98606,7.858333333333333,7.858333333333333,958,255,0,7.86,1,92.0,0.47,108180,13880.0,1,0,0.0,0.0,150.0,0.0,0.0,68.0,0.0,0.0
297,98609,6.660071279590142,6.685445092440719,950,218,0,6.63,7,32.3,0.13,118170,954.29,5,0,26.0,122.0,809.0,11.0,33.0,203.0,366.0,-0.03
298,98610,10.944457671957672,10.50441638671379,834,364,0,10.67,7,87.0,0.98,101457,-17826.86,0,0,28.0,57.0,296.0,8.0,14.0,90.0,185.0,0.44
299,98622,9.5,9.5,904,175,0,9.5,1,51.0,0.82,99800,-8500.0,0,0,0.0,0.0,39.0,0.0,0.0,9.0,0.0,0.0
300,98635,8.340438596491227,7.964082739019985,904,175,0,8.04,8,74.4,0.51,93630,517.88,3,0,0.0,0.0,48.0,0.0,0.0,18.0,0.0,0.38
301,98642,6.152407407407407,6.450016835016835,980,340,0,6.34,7,17.0,0.09,72110,2795.71,3,0,0.0,0.0,160.0,0.0,0.0,29.0,0.0,-0.3
302,98655,7.4096710526315785,6.97768680517587,904,175,1,7.16,5,149.2,0.61,77600,-2798.2,0,0,0.0,0.0,36.0,0.0,0.0,14.0,0.0,0.43
303,98702,7.8566666666666665,7.8566666666666665,1153,122,1,7.86,1,24.0,0.92,115600,-25820.0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
304,98709,5.4255555555555555,5.581296532100862,834,364,1,5.47,9,39.2,0.19,73500,2181.11,7,0,41.0,158.0,1020.0,10.0,27.0,255.0,507.0,-0.16
305,98712,6.096774193548387,5.982861111111111,974,129,1,6.04,4,49.2,0.43,105823,3310.0,1,2,0.0,5.0,143.0,0.0,0.0,68.0,14.0,0.11
306,98715,5.062154882154882,5.137888888888889,957,263,1,5.14,8,14.0,0.06,68550,816.75,6,0,35.0,205.0,663.0,6.0,29.0,81.0,646.0,-0.08
307,98718,5.174511784511785,5.193925925925925,1116,170,1,5.19,7,16.9,0.06,68600,-362.29,3,0,32.0,72.0,310.0,15.0,35.0,167.0,256.0,-0.02
308,98727,10.227083333333333,8.625138888888888,1012,138,1,9.38,6,39.0,0.99,104460,-18145.83,0,0,0.0,4.0,85.0,0.0,1.0,21.0,13.0,1.6
309,98733,6.351643511527232,6.226336163405931,985,156,0,6.31,7,29.3,0.15,84490,2573.14,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
310,98740,6.217283130306385,6.173115890083632,985,156,0,6.21,8,27.8,0.12,81600,-262.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
311,98749,8.04,8.344632768361581,1037,97,0,8.1,3,49.7,0.46,120600,-4533.33,0,0,0.0,9.0,353.0,0.0,0.0,14.0,27.0,-0.3
312,98750,9.285,9.285,958,255,0,9.28,1,119.0,0.87,172701,0.0,0,0,0.0,0.0,23.0,0.0,0.0,4.0,0.0,0.0
313,98759,6.025422354948805,5.855912824772717,1042,167,1,5.94,4,106.5,0.33,74890,4802.5,2,0,0.0,0.0,40.0,0.0,0.0,13.0,0.0,0.17
314,98767,7.608246031746032,6.647016129032258,1088,76,1,7.07,5,47.4,0.71,99780,-4332.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96
315,98792,7.795396825396825,7.235939229415048,834,364,0,7.48,8,46.6,0.38,84752,-3649.12,0,0,29.0,47.0,291.0,7.0,11.0,74.0,148.0,0.56
316,98795,7.517777777777778,7.517777777777778,1153,122,0,7.52,1,1.0,0.14,111670,-23650.0,0,0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0
